[Nome : StudyDataset;Dataset : Mixed Files;File Name : C:\Documents and Settings\study_dataset.csv;Date : 06/01/2021;Time : 12:43:48]
#Games;Titanic;Contry_Vaccinations;NBA#

[Grupo;GAME_DATE_EST;GAME_ID;GAME_STATUS_TEXT;HOME_TEAM_ID;VISITOR_TEAM_ID;SEASON;TEAM_ID_home;PTS_home;FG_PCT_home;FT_PCT_home;FG3_PCT_home;AST_home;REB_home;TEAM_ID_away;PTS_away;FG_PCT_away;FT_PCT_away;FG3_PCT_away;AST_away;REB_away;HOME_TEAM_WINS]
Games;03/08/2020;21901255;Final;1610612762;1610612747;2019;1610612762;108;446;88;279;25;42;1610612747;116;5;806;346;23;38;0
Games;02/08/2020;21901244;Final;1610612751;1610612764;2019;1610612751;118;422;838;333;23;48;1610612764;110;455;778;29;26;46;1
Games;02/08/2020;21901245;Final;1610612738;1610612757;2019;1610612738;128;545;765;6;24;36;1610612757;124;5;938;452;31;35;1
Games;02/08/2020;21901246;Final;1610612763;1610612759;2019;1610612763;106;462;833;233;27;39;1610612759;108;419;727;414;22;49;0
Games;02/08/2020;21901247;Final;1610612753;1610612758;2019;1610612753;132;524;8;474;31;46;1610612758;116;495;818;286;30;39;1
Games;02/08/2020;21901248;Final;1610612745;1610612749;2019;1610612745;120;396;871;344;22;36;1610612749;116;489;739;257;21;65;1
Games;02/08/2020;21901249;Final;1610612756;1610612742;2019;1610612756;117;452;913;364;22;49;1610612742;115;409;892;194;22;49;1
Games;01/08/2020;21901239;Final;1610612743;1610612748;2019;1610612743;105;438;792;229;28;38;1610612748;125;556;865;448;29;38;0
Games;01/08/2020;21901240;Final;1610612760;1610612762;2019;1610612760;110;532;75;385;19;47;1610612762;94;391;818;258;17;35;1
Games;01/08/2020;21901241;Final;1610612746;1610612740;2019;1610612746;126;425;771;532;23;48;1610612740;103;447;643;3;24;48;1
Games;01/08/2020;21901242;Final;1610612754;1610612755;2019;1610612754;127;505;739;412;31;34;1610612755;121;495;8;36;20;55;1
Games;01/08/2020;21901243;Final;1610612761;1610612747;2019;1610612761;107;417;885;412;24;51;1610612747;92;354;727;25;17;40;1
Games;31/07/2020;21901233;Final;1610612751;1610612753;2019;1610612751;118;484;739;31;30;39;1610612753;128;529;893;355;31;42;0
Games;31/07/2020;21901234;Final;1610612757;1610612763;2019;1610612757;140;538;853;433;27;42;1610612763;135;452;76;317;25;39;1
Games;31/07/2020;21901235;Final;1610612764;1610612756;2019;1610612764;112;462;87;364;18;36;1610612756;125;525;938;344;29;37;0
Games;31/07/2020;21901236;Final;1610612749;1610612738;2019;1610612749;119;464;824;317;25;47;1610612738;112;407;794;297;18;48;1
Games;31/07/2020;21901237;Final;1610612759;1610612758;2019;1610612759;129;533;815;44;32;42;1610612758;120;484;8;316;22;42;1
Games;31/07/2020;21901238;Final;1610612742;1610612745;2019;1610612742;149;476;737;429;30;55;1610612745;153;515;769;396;26;43;0
Games;30/07/2020;21901231;Final;1610612740;1610612762;2019;1610612740;104;426;722;355;22;45;1610612762;106;44;857;235;17;43;0
Games;30/07/2020;21901232;Final;1610612747;1610612746;2019;1610612747;103;39;757;306;21;45;1610612746;101;432;75;444;17;36;1
Games;28/07/2020;11900128;Final;1610612748;1610612763;2019;1610612748;110;429;719;333;33;43;1610612763;128;469;792;452;32;54;0
Games;28/07/2020;11900129;Final;1610612756;1610612761;2019;1610612756;117;429;955;383;28;35;1610612761;106;45;783;372;23;46;1
Games;28/07/2020;11900130;Final;1610612754;1610612759;2019;1610612754;111;448;75;417;23;49;1610612759;118;484;905;259;29;48;0
Games;28/07/2020;11900131;Final;1610612757;1610612760;2019;1610612757;120;489;545;486;28;47;1610612760;131;517;655;5;30;41;0
Games;28/07/2020;11900132;Final;1610612745;1610612738;2019;1610612745;137;462;909;404;26;48;1610612738;112;466;581;364;21;48;1
Games;28/07/2020;11900133;Final;1610612755;1610612742;2019;1610612755;115;368;714;297;25;67;1610612742;118;402;75;293;22;56;0
Games;27/07/2020;11900123;Final;1610612747;1610612764;2019;1610612747;123;494;71;464;22;47;1610612764;116;461;774;294;27;42;1
Games;27/07/2020;11900124;Final;1610612746;1610612758;2019;1610612746;102;359;88;275;21;47;1610612758;106;407;844;317;22;51;0
Games;27/07/2020;11900125;Final;1610612751;1610612762;2019;1610612751;107;457;481;357;27;45;1610612762;112;447;719;371;18;54;0
Games;27/07/2020;11900126;Final;1610612743;1610612753;2019;1610612743;110;539;64;429;26;46;1610612753;114;449;667;486;30;42;0
Games;27/07/2020;11900127;Final;1610612749;1610612740;2019;1610612749;103;395;763;263;18;51;1610612740;124;457;793;362;22;39;0
Games;26/07/2020;11900118;Final;1610612760;1610612755;2019;1610612760;102;38;656;289;22;59;1610612755;97;383;556;357;27;56;1
Games;26/07/2020;11900119;Final;1610612738;1610612756;2019;1610612738;117;488;645;394;21;48;1610612756;103;389;793;263;23;50;1
Games;26/07/2020;11900120;Final;1610612742;1610612754;2019;1610612742;111;433;692;395;27;44;1610612754;118;484;857;258;26;52;0
Games;26/07/2020;11900121;Final;1610612761;1610612757;2019;1610612761;110;386;694;386;23;54;1610612757;104;419;735;25;22;50;1
Games;26/07/2020;11900122;Final;1610612763;1610612745;2019;1610612763;104;386;778;242;21;51;1610612745;119;427;808;431;25;48;0
Games;25/07/2020;11900112;Final;1610612753;1610612747;2019;1610612753;112;343;841;179;21;45;1610612747;119;569;778;45;24;49;0
Games;25/07/2020;11900113;Final;1610612758;1610612749;2019;1610612758;123;408;885;333;23;42;1610612749;131;488;795;444;29;54;0
Games;25/07/2020;11900114;Final;1610612762;1610612748;2019;1610612762;101;444;789;35;25;47;1610612748;99;414;8;256;28;42;1
Games;25/07/2020;11900115;Final;1610612759;1610612751;2019;1610612759;119;457;857;423;21;57;1610612751;124;432;757;318;27;45;0
Games;25/07/2020;11900116;Final;1610612764;1610612746;2019;1610612764;100;356;556;258;13;63;1610612746;105;47;462;395;23;47;0
Games;25/07/2020;11900117;Final;1610612740;1610612743;2019;1610612740;119;506;741;417;37;43;1610612743;104;393;676;355;21;46;1
Games;24/07/2020;11900109;Final;1610612755;1610612763;2019;1610612755;90;432;833;333;26;44;1610612763;83;397;563;375;24;41;1
Games;24/07/2020;11900110;Final;1610612738;1610612760;2019;1610612738;84;444;7;208;25;33;1610612760;98;521;737;333;19;41;0
Games;24/07/2020;11900111;Final;1610612761;1610612745;2019;1610612761;94;479;842;294;25;43;1610612745;83;377;917;292;18;38;1
Games;23/07/2020;11900105;Final;1610612749;1610612759;2019;1610612749;113;468;794;3;21;35;1610612759;92;455;737;348;23;39;1
Games;23/07/2020;11900106;Final;1610612754;1610612757;2019;1610612754;91;408;889;394;21;42;1610612757;88;413;85;192;17;37;1
Games;23/07/2020;11900107;Final;1610612747;1610612742;2019;1610612747;104;494;733;273;18;38;1610612742;108;541;636;368;21;37;0
Games;23/07/2020;11900108;Final;1610612762;1610612756;2019;1610612762;88;508;75;417;17;24;1610612756;101;514;793;273;17;38;0
Games;22/07/2020;11900101;Final;1610612746;1610612753;2019;1610612746;99;442;789;39;21;43;1610612753;90;421;808;179;21;42;1
Games;22/07/2020;11900102;Final;1610612743;1610612764;2019;1610612743;89;444;821;323;18;47;1610612764;82;365;688;265;22;34;1
Games;22/07/2020;11900103;Final;1610612751;1610612740;2019;1610612751;68;352;833;25;14;34;1610612740;99;468;8;406;24;39;0
Games;22/07/2020;11900104;Final;1610612748;1610612758;2019;1610612748;104;471;897;318;22;34;1610612758;98;515;826;393;26;27;1
Games;11/03/2020;21900971;Final;1610612755;1610612765;2019;1610612755;124;506;813;424;28;50;1610612765;106;464;68;314;25;32;1
Games;11/03/2020;21900969;Final;1610612737;1610612752;2019;1610612737;131;453;808;341;26;53;1610612752;136;532;735;393;32;47;0
Games;11/03/2020;21900970;Final;1610612748;1610612766;2019;1610612748;98;464;833;341;32;36;1610612766;109;451;818;5;20;50;0
Games;11/03/2020;21900973;Final;1610612742;1610612743;2019;1610612742;113;457;739;343;23;52;1610612743;97;47;625;359;23;40;1
Games;10/03/2020;21900960;Final;1610612754;1610612738;2019;1610612754;111;495;909;375;23;43;1610612738;114;441;864;351;19;46;0
Games;10/03/2020;21900961;Final;1610612764;1610612752;2019;1610612764;122;473;844;4;23;37;1610612752;115;519;742;381;30;36;1
Games;10/03/2020;21900962;Final;1610612741;1610612739;2019;1610612741;108;5;8;353;23;46;1610612739;103;5;739;25;29;35;1
Games;10/03/2020;21900963;Final;1610612745;1610612750;2019;1610612745;117;513;769;395;24;33;1610612750;111;482;739;4;21;41;1
Games;10/03/2020;21900964;Final;1610612763;1610612753;2019;1610612763;115;5;737;379;24;39;1610612753;120;467;909;424;31;41;0
Games;10/03/2020;21900965;Final;1610612759;1610612742;2019;1610612759;119;517;8;469;32;40;1610612742;109;457;727;386;23;42;1
Games;10/03/2020;21900966;Final;1610612757;1610612756;2019;1610612757;121;506;824;486;20;46;1610612756;105;402;96;344;26;43;1
Games;10/03/2020;21900967;Final;1610612744;1610612746;2019;1610612744;107;468;815;289;25;35;1610612746;131;5;10;455;28;47;0
Games;10/03/2020;21900968;Final;1610612747;1610612751;2019;1610612747;102;46;583;375;24;46;1610612751;104;411;739;325;24;47;0
Games;09/03/2020;21900957;Final;1610612737;1610612766;2019;1610612737;143;552;593;488;33;53;1610612766;138;471;913;396;31;35;1
Games;09/03/2020;21900958;Final;1610612743;1610612749;2019;1610612743;109;436;917;39;28;48;1610612749;95;378;667;3;23;48;1
Games;09/03/2020;21900959;Final;1610612762;1610612761;2019;1610612762;92;398;714;372;24;34;1610612761;101;434;889;361;22;53;0
Games;08/03/2020;21900946;Final;1610612751;1610612741;2019;1610612751;110;5;854;367;21;50;1610612741;107;424;68;353;23;31;1
Games;08/03/2020;21900947;Final;1610612750;1610612740;2019;1610612750;107;394;806;242;20;42;1610612740;120;489;677;314;28;54;0
Games;08/03/2020;21900948;Final;1610612746;1610612747;2019;1610612746;103;395;757;226;12;49;1610612747;112;448;857;286;22;45;0
Games;08/03/2020;21900949;Final;1610612738;1610612760;2019;1610612738;104;413;789;351;22;46;1610612760;105;443;735;4;16;39;0
Games;08/03/2020;21900950;Final;1610612756;1610612749;2019;1610612756;140;553;871;442;30;47;1610612749;131;537;762;394;23;36;1
Games;08/03/2020;21900951;Final;1610612764;1610612748;2019;1610612764;89;333;857;404;19;29;1610612748;100;485;821;464;21;46;0
Games;08/03/2020;21900952;Final;1610612742;1610612754;2019;1610612742;109;429;68;326;19;42;1610612754;112;523;667;348;23;47;0
Games;08/03/2020;21900953;Final;1610612745;1610612753;2019;1610612745;106;443;76;281;21;38;1610612753;126;484;806;448;21;49;0
Games;08/03/2020;21900954;Final;1610612739;1610612759;2019;1610612739;132;457;733;382;26;60;1610612759;129;439;917;385;20;44;1
Games;08/03/2020;21900955;Final;1610612752;1610612765;2019;1610612752;96;439;72;316;15;51;1610612765;84;363;682;289;21;35;1
Games;08/03/2020;21900956;Final;1610612758;1610612761;2019;1610612758;113;467;913;258;24;50;1610612761;118;476;778;396;27;36;0
Games;07/03/2020;21900940;Final;1610612766;1610612745;2019;1610612766;108;529;76;469;29;30;1610612745;99;461;7;333;22;42;1
Games;07/03/2020;21900941;Final;1610612765;1610612762;2019;1610612765;105;465;727;3;24;38;1610612762;111;519;75;303;17;40;0
Games;07/03/2020;21900942;Final;1610612739;1610612743;2019;1610612739;104;553;667;429;32;39;1610612743;102;506;375;406;28;33;1
Games;07/03/2020;21900943;Final;1610612763;1610612737;2019;1610612763;118;494;606;364;27;58;1610612737;101;337;857;265;23;46;1
Games;07/03/2020;21900944;Final;1610612744;1610612755;2019;1610612744;118;55;75;36;30;35;1610612755;114;488;864;382;29;41;1
Games;07/03/2020;21900945;Final;1610612757;1610612758;2019;1610612757;111;472;654;256;22;41;1610612758;123;482;87;538;30;47;0
Games;06/03/2020;21900930;Final;1610612764;1610612737;2019;1610612764;118;474;886;484;24;38;1610612737;112;535;667;375;25;36;1
Games;06/03/2020;21900931;Final;1610612751;1610612759;2019;1610612751;139;531;71;417;32;52;1610612759;120;467;889;294;25;38;1
Games;06/03/2020;21900932;Final;1610612752;1610612760;2019;1610612752;103;451;773;167;19;48;1610612760;126;49;8;387;26;38;0
Games;06/03/2020;21900933;Final;1610612738;1610612762;2019;1610612738;94;372;778;278;19;45;1610612762;99;45;833;378;23;40;0
Games;06/03/2020;21900934;Final;1610612741;1610612754;2019;1610612741;102;412;867;237;27;45;1610612754;108;507;727;364;24;46;0
Games;06/03/2020;21900935;Final;1610612750;1610612753;2019;1610612750;118;469;8;27;30;36;1610612753;132;607;742;333;31;45;0
Games;06/03/2020;21900936;Final;1610612740;1610612748;2019;1610612740;110;418;714;368;28;53;1610612748;104;43;677;273;27;45;1
Games;06/03/2020;21900937;Final;1610612742;1610612763;2019;1610612742;121;474;765;383;30;48;1610612763;96;464;692;3;29;47;1
Games;06/03/2020;21900938;Final;1610612756;1610612757;2019;1610612756;127;495;947;452;29;47;1610612757;117;494;75;406;26;39;1
Games;06/03/2020;21900939;Final;1610612747;1610612749;2019;1610612747;113;418;816;188;19;52;1610612749;103;416;739;279;22;45;1
Games;05/03/2020;21900926;Final;1610612766;1610612743;2019;1610612766;112;494;821;394;24;34;1610612743;114;53;9;308;29;38;0
Games;05/03/2020;21900927;Final;1610612745;1610612746;2019;1610612745;105;361;778;167;19;51;1610612746;120;464;744;325;22;57;0
Games;05/03/2020;21900928;Final;1610612758;1610612755;2019;1610612758;108;532;722;379;23;37;1610612755;125;49;824;459;24;45;0
Games;05/03/2020;21900929;Final;1610612744;1610612761;2019;1610612744;113;408;76;269;34;52;1610612761;121;476;903;317;28;39;0
Games;04/03/2020;21900917;Final;1610612739;1610612738;2019;1610612739;106;438;75;342;24;50;1610612738;112;465;808;367;16;49;0
Games;04/03/2020;21900918;Final;1610612765;1610612760;2019;1610612765;107;465;6;419;27;36;1610612760;114;613;706;417;25;33;0
Games;04/03/2020;21900924;Final;1610612749;1610612754;2019;1610612749;119;457;909;283;26;56;1610612754;100;433;818;259;22;39;1
Games;04/03/2020;21900919;Final;1610612748;1610612753;2019;1610612748;116;519;8;5;31;36;1610612753;113;524;857;433;28;35;1
Games;04/03/2020;21900920;Final;1610612751;1610612763;2019;1610612751;79;333;706;167;15;42;1610612763;118;43;857;455;21;59;0
Games;04/03/2020;21900921;Final;1610612752;1610612762;2019;1610612752;104;482;833;35;23;42;1610612762;112;506;8;278;26;37;0
Games;04/03/2020;21900922;Final;1610612750;1610612741;2019;1610612750;115;494;64;442;27;43;1610612741;108;479;636;367;24;40;1
Games;04/03/2020;21900923;Final;1610612742;1610612740;2019;1610612742;127;463;708;44;30;49;1610612740;123;439;545;37;28;52;1
Games;04/03/2020;21900925;Final;1610612757;1610612764;2019;1610612757;125;519;875;419;24;47;1610612764;104;388;619;314;27;48;1
Games;03/03/2020;21900909;Final;1610612766;1610612759;2019;1610612766;103;476;722;414;25;46;1610612759;104;475;85;344;25;33;0
Games;03/03/2020;21900910;Final;1610612738;1610612751;2019;1610612738;120;427;739;306;24;42;1610612751;129;43;763;286;22;63;0
Games;03/03/2020;21900911;Final;1610612740;1610612750;2019;1610612740;134;52;593;359;37;44;1610612750;139;557;85;412;31;42;0
Games;03/03/2020;21900912;Final;1610612760;1610612746;2019;1610612760;94;42;654;321;16;43;1610612746;109;452;846;306;19;41;0
Games;03/03/2020;21900913;Final;1610612743;1610612744;2019;1610612743;100;448;731;15;22;53;1610612744;116;512;636;439;31;35;0
Games;03/03/2020;21900914;Final;1610612756;1610612761;2019;1610612756;114;459;84;385;30;35;1610612761;123;465;829;412;17;47;0
Games;03/03/2020;21900915;Final;1610612747;1610612755;2019;1610612747;120;535;833;394;25;43;1610612755;107;447;75;4;24;42;1
Games;03/03/2020;21900916;Final;1610612758;1610612764;2019;1610612758;133;562;833;448;23;42;1610612764;126;513;824;421;28;31;1
Games;02/03/2020;21900902;Final;1610612739;1610612762;2019;1610612739;113;462;667;415;28;36;1610612762;126;566;857;488;30;47;0
Games;02/03/2020;21900903;Final;1610612752;1610612745;2019;1610612752;125;485;633;4;26;65;1610612745;123;415;926;357;25;34;1
Games;02/03/2020;21900904;Final;1610612753;1610612757;2019;1610612753;107;385;864;326;29;39;1610612757;130;557;10;485;27;49;0
Games;02/03/2020;21900905;Final;1610612737;1610612763;2019;1610612737;88;323;938;257;20;43;1610612763;127;5;677;438;30;60;0
Games;02/03/2020;21900906;Final;1610612748;1610612749;2019;1610612748;105;43;722;486;28;46;1610612749;89;407;632;206;19;48;1
Games;02/03/2020;21900907;Final;1610612741;1610612742;2019;1610612741;109;468;647;278;24;42;1610612742;107;476;75;286;26;44;1
Games;02/03/2020;21900908;Final;1610612759;1610612754;2019;1610612759;111;519;789;5;21;33;1610612754;116;5;885;484;22;40;0
Games;01/03/2020;21900895;Final;1610612766;1610612749;2019;1610612766;850;354;9;2,29E+16;220;470;1610612749;930;402;762;226;200;610;0
Games;01/03/2020;21900896;Final;1610612750;1610612742;2019;1610612750;910;364;4;31;190;570;1610612742;1110;4,68E+16;632;275;280;560;0
Games;01/03/2020;21900897;Final;1610612746;1610612755;2019;1610612746;1360;5,92E+15;805;542;250;370;1610612755;1300;505;65;488;270;370;1
Games;01/03/2020;21900898;Final;1610612743;1610612761;2019;1610612743;1330;5,66E+15;7;5;380;410;1610612761;1180;461;897;263;240;360;1
Games;01/03/2020;21900899;Final;1610612758;1610612765;2019;1610612758;1060;4,07E+16;885;257;180;510;1610612765;1000;413;667;429;230;420;1
Games;01/03/2020;21900900;Final;1610612740;1610612747;2019;1610612740;1140;4,21E+16;818;2,19E+16;240;520;1610612747;1220;515;9;371;230;360;0
Games;01/03/2020;21900901;Final;1610612744;1610612764;2019;1610612744;1100;4,72E+16;708;321;250;520;1610612764;1240;488;889;667;240;340;0
Games;29/02/2020;21900887;Final;1610612752;1610612741;2019;1610612752;1250;5,53E+15;6,97E+15;4;290;500;1610612741;1150;461;696;486;260;330;1
Games;29/02/2020;21900888;Final;1610612737;1610612757;2019;1610612737;1290;5,48E+15;8,64E+15;429;340;360;1610612757;1170;5;7,14E+15;2,86E+16;140;420;1
Games;29/02/2020;21900889;Final;1610612748;1610612751;2019;1610612748;1160;451;833;368;270;450;1610612751;1130;465;7,39E+15;364;300;440;1
Games;29/02/2020;21900890;Final;1610612739;1610612754;2019;1610612739;1040;4,82E+16;85;2,27E+16;300;360;1610612754;1130;54;7,86E+15;348;300;380;0
Games;29/02/2020;21900891;Final;1610612763;1610612747;2019;1610612763;1050;4,53E+16;818;3,23E+16;270;510;1610612747;880;409;583;25;260;450;1
Games;29/02/2020;21900892;Final;1610612738;1610612745;2019;1610612738;1100;39;76;31;220;540;1610612745;1110;418;778;273;170;530;0
Games;29/02/2020;21900893;Final;1610612759;1610612753;2019;1610612759;1140;524;75;452;280;310;1610612753;1130;488;696;405;280;410;1
Games;29/02/2020;21900894;Final;1610612756;1610612744;2019;1610612756;990;41;826;414;240;400;1610612744;1150;4,71E+16;75;3;300;490;0
Games;28/02/2020;21900877;Final;1610612753;1610612750;2019;1610612753;1360;541;818;3;360;540;1610612750;1250;484;667;386;270;330;1
Games;28/02/2020;21900878;Final;1610612737;1610612751;2019;1610612737;1410;515;733;4,87E+16;320;520;1610612751;1180;457;762;391;300;380;1
Games;28/02/2020;21900879;Final;1610612761;1610612766;2019;1610612761;960;3,47E+16;69;233;190;450;1610612766;990;436;72;433;230;580;0
Games;28/02/2020;21900880;Final;1610612748;1610612742;2019;1610612748;1260;519;75;486;300;400;1610612742;1180;4,76E+16;895;42;250;350;1
Games;28/02/2020;21900881;Final;1610612763;1610612758;2019;1610612763;1010;429;75;267;270;520;1610612758;1040;418;81;289;240;470;0
Games;28/02/2020;21900882;Final;1610612749;1610612760;2019;1610612749;1330;5;857;467;340;660;1610612760;860;363;7;171;140;360;1
Games;28/02/2020;21900883;Final;1610612740;1610612739;2019;1610612740;1160;545;733;391;360;490;1610612739;1040;4,53E+16;583;355;270;340;1
Games;28/02/2020;21900884;Final;1610612756;1610612765;2019;1610612756;1110;6;706;391;310;380;1610612765;1130;489;75;406;270;310;0
Games;28/02/2020;21900885;Final;1610612762;1610612764;2019;1610612762;1290;494;733;514;230;540;1610612764;1190;4,59E+16;7,14E+15;3,78E+16;230;410;1
Games;28/02/2020;21900886;Final;1610612746;1610612743;2019;1610612746;1320;539;9;462;350;460;1610612743;1030;451;75;36;190;390;1
Games;27/02/2020;21900873;Final;1610612755;1610612752;2019;1610612755;1150;495;769;484;320;440;1610612752;1060;506;583;348;280;390;1
Games;27/02/2020;21900874;Final;1610612754;1610612757;2019;1610612754;1060;444;7,83E+15;32;210;480;1610612757;1000;461;643;3;140;450;1
Games;27/02/2020;21900875;Final;1610612760;1610612758;2019;1610612760;1120;488;7,24E+15;3,46E+16;200;370;1610612758;1080;451;10;3,43E+16;300;450;1
